pid,neighborhood,total_area,overallqual,garagecars,fullbath,yearbuilt,yearremodadd,yrsold,saleprice,y_test_pred
903228040,3,4491,6,1,2,1937,2000,2,157000,155482.28126690045
903228040,3,4491,6,1,2,1937,2000,2,157000,169169.61727526938
908152280,7,3720,5,2,1,2005,2006,1,157000,155482.28126690045
908152280,7,3720,5,2,1,2005,2006,1,157000,169169.61727526938
923230010,14,4111,5,2,1,1977,1977,1,157000,155482.28126690045
923230010,14,4111,5,2,1,1977,1977,1,157000,169169.61727526938
902329090,20,4696,7,2,1,1920,1950,0,157000,155482.28126690045
902329090,20,4696,7,2,1,1920,1950,0,157000,169169.61727526938
904302030,21,3465,7,1,2,2004,2004,0,157000,155482.28126690045
904302030,21,3465,7,1,2,2004,2004,0,157000,169169.61727526938
905108120,22,6433,5,2,2,1977,1977,0,157000,155482.28126690045
905108120,22,6433,5,2,2,1977,1977,0,157000,169169.61727526938
909428110,6,4212,5,1,1,1953,1953,0,157000,155482.28126690045
909428110,6,4212,5,1,1,1953,1953,0,157000,169169.61727526938
526355080,15,7898,8,2,2,1972,1995,3,345000,324157.39232097904
528138030,19,6559,9,3,3,2005,2006,0,345000,324157.39232097904
527146010,25,5583,8,2,2,1995,1996,3,239500,243424.3469622555
906223210,23,5634,8,2,2,1995,1995,3,239500,243424.3469622555
527163130,8,4148,6,2,2,1994,1995,3,181316,168050.52425215492
527166010,8,5434,7,2,2,1999,1999,3,225000,213783.93524962358
528292060,8,6081,7,2,2,1999,2000,2,225000,213783.93524962358
906223140,23,5665,7,2,2,1993,1994,2,225000,213783.93524962358
906424010,23,5234,8,3,2,1995,1995,2,225000,213783.93524962358
527105140,8,4746,7,2,2,2003,2003,1,225000,213783.93524962358
528439050,24,4962,8,2,2,2007,2007,1,225000,213783.93524962358
906201023,23,5932,7,3,2,1990,1991,1,225000,213783.93524962358
528228430,0,4849,7,2,2,2004,2004,0,225000,213783.93524962358
905225080,4,6545,7,2,2,1953,1953,0,225000,213783.93524962358
905426100,7,5142,5,1,3,1948,2002,0,225000,213783.93524962358
906394040,5,5418,7,2,2,2005,2005,0,225000,213783.93524962358
527182110,25,4505,8,2,1,1984,1984,3,187500,160183.38258355338
527182110,25,4505,8,2,1,1984,1984,3,187500,188734.4128019817
527354100,17,4904,7,2,2,1980,1980,3,187500,160183.38258355338
527354100,17,4904,7,2,2,1980,1980,3,187500,188734.4128019817
535104120,15,4889,6,2,2,1961,1961,3,187500,160183.38258355338
535104120,15,4889,6,2,2,1961,1961,3,187500,188734.4128019817
527105050,8,4604,6,2,2,1997,1998,2,187500,160183.38258355338
527105050,8,4604,6,2,2,1997,1998,2,187500,188734.4128019817
906475110,4,5450,6,2,2,1966,2007,1,187500,160183.38258355338
906475110,4,5450,6,2,2,1966,2007,1,187500,188734.4128019817
916403290,26,4990,7,2,2,1990,1991,1,187500,160183.38258355338
916403290,26,4990,7,2,2,1990,1991,1,187500,188734.4128019817
916455110,26,3598,7,2,2,2003,2003,1,187500,160183.38258355338
916455110,26,3598,7,2,2,2003,2003,1,187500,188734.4128019817
527107030,8,4096,6,2,2,1995,1996,0,187500,160183.38258355338
527107030,8,4096,6,2,2,1995,1996,0,187500,188734.4128019817
527353020,17,5253,6,2,2,1978,1986,3,200000,227991.14611542676
527353020,17,5253,6,2,2,1978,1986,3,200000,182384.68916445642
528235090,8,5934,6,2,2,2002,2002,3,200000,227991.14611542676
528235090,8,5934,6,2,2,2002,2002,3,200000,182384.68916445642
534128010,17,5771,7,2,2,1973,1973,3,200000,227991.14611542676
534128010,17,5771,7,2,2,1973,1973,3,200000,182384.68916445642
535402330,15,7484,5,4,2,1969,1969,3,200000,227991.14611542676
535402330,15,7484,5,4,2,1969,1969,3,200000,182384.68916445642
906380210,5,4524,7,2,2,2007,2007,3,200000,227991.14611542676
906380210,5,4524,7,2,2,2007,2007,3,200000,182384.68916445642
907185050,5,4964,6,2,2,1998,1998,3,200000,227991.14611542676
907185050,5,4964,6,2,2,1998,1998,3,200000,182384.68916445642
902109110,20,6010,7,2,2,2003,2003,2,200000,227991.14611542676
902109110,20,6010,7,2,2,2003,2003,2,200000,182384.68916445642
906476030,4,4595,6,2,2,1997,1997,2,200000,227991.14611542676
906476030,4,4595,6,2,2,1997,1997,2,200000,182384.68916445642
528174030,19,4537,6,2,1,2005,2006,1,200000,227991.14611542676
528174030,19,4537,6,2,1,2005,2006,1,200000,182384.68916445642
528188160,19,4693,7,2,2,2003,2003,1,200000,227991.14611542676
528188160,19,4693,7,2,2,2003,2003,1,200000,182384.68916445642
534425015,15,5406,6,2,1,1959,1991,1,200000,227991.14611542676
534425015,15,5406,6,2,1,1959,1991,1,200000,182384.68916445642
903236130,20,6036,6,1,2,1918,1995,1,200000,227991.14611542676
903236130,20,6036,6,1,2,1918,1995,1,200000,182384.68916445642
907262020,5,4860,7,2,2,2002,2002,1,200000,227991.14611542676
907262020,5,4860,7,2,2,2002,2002,1,200000,182384.68916445642
909176080,21,7715,6,0,2,1914,1995,1,200000,227991.14611542676
909176080,21,7715,6,0,2,1914,1995,1,200000,182384.68916445642
909455060,1,3553,8,2,1,1988,1988,1,200000,227991.14611542676
909455060,1,3553,8,2,1,1988,1988,1,200000,182384.68916445642
907192010,5,5130,7,2,2,2002,2002,0,200000,227991.14611542676
907192010,5,5130,7,2,2,2002,2002,0,200000,182384.68916445642
907405030,5,5626,6,2,2,2003,2003,0,200000,227991.14611542676
907405030,5,5626,6,2,2,2003,2003,0,200000,182384.68916445642
527353060,17,6830,7,2,2,1980,1991,3,249000,259400.159484642
528439080,24,5178,7,2,2,2005,2006,1,249000,259400.159484642
527376100,17,4242,6,2,2,1974,1974,3,165000,138803.99285560002
527376100,17,4242,6,2,2,1974,1974,3,165000,156064.88848950216
527376100,17,4242,6,2,2,1974,1974,3,165000,155043.1893351335
527376100,17,4242,6,2,2,1974,1974,3,165000,170482.4985167122
527376100,17,4242,6,2,2,1974,1974,3,165000,130612.19944631374
527376100,17,4242,6,2,2,1974,1974,3,165000,145336.73356205397
905200260,22,4225,5,1,2,1961,1961,3,165000,138803.99285560002
905200260,22,4225,5,1,2,1961,1961,3,165000,156064.88848950216
905200260,22,4225,5,1,2,1961,1961,3,165000,155043.1893351335
905200260,22,4225,5,1,2,1961,1961,3,165000,170482.4985167122
905200260,22,4225,5,1,2,1961,1961,3,165000,130612.19944631374
905200260,22,4225,5,1,2,1961,1961,3,165000,145336.73356205397
905225090,4,5303,5,1,1,1956,1956,3,165000,138803.99285560002
905225090,4,5303,5,1,1,1956,1956,3,165000,156064.88848950216
905225090,4,5303,5,1,1,1956,1956,3,165000,155043.1893351335
905225090,4,5303,5,1,1,1956,1956,3,165000,170482.4985167122
905225090,4,5303,5,1,1,1956,1956,3,165000,130612.19944631374
905225090,4,5303,5,1,1,1956,1956,3,165000,145336.73356205397
923203190,14,4074,6,2,2,1999,1999,3,165000,138803.99285560002
923203190,14,4074,6,2,2,1999,1999,3,165000,156064.88848950216
923203190,14,4074,6,2,2,1999,1999,3,165000,155043.1893351335
923203190,14,4074,6,2,2,1999,1999,3,165000,170482.4985167122
923203190,14,4074,6,2,2,1999,1999,3,165000,130612.19944631374
923203190,14,4074,6,2,2,1999,1999,3,165000,145336.73356205397
527106050,8,4040,6,2,2,1995,1996,2,165000,138803.99285560002
527106050,8,4040,6,2,2,1995,1996,2,165000,156064.88848950216
527106050,8,4040,6,2,2,1995,1996,2,165000,155043.1893351335
527106050,8,4040,6,2,2,1995,1996,2,165000,170482.4985167122
527106050,8,4040,6,2,2,1995,1996,2,165000,130612.19944631374
527106050,8,4040,6,2,2,1995,1996,2,165000,145336.73356205397
535105090,15,4257,6,1,1,1962,1962,2,165000,138803.99285560002
535105090,15,4257,6,1,1,1962,1962,2,165000,156064.88848950216
535105090,15,4257,6,1,1,1962,1962,2,165000,155043.1893351335
535105090,15,4257,6,1,1,1962,1962,2,165000,170482.4985167122
535105090,15,4257,6,1,1,1962,1962,2,165000,130612.19944631374
535105090,15,4257,6,1,1,1962,1962,2,165000,145336.73356205397
905201120,22,4503,5,1,1,1954,1954,2,165000,138803.99285560002
905201120,22,4503,5,1,1,1954,1954,2,165000,156064.88848950216
905201120,22,4503,5,1,1,1954,1954,2,165000,155043.1893351335
905201120,22,4503,5,1,1,1954,1954,2,165000,170482.4985167122
905201120,22,4503,5,1,1,1954,1954,2,165000,130612.19944631374
905201120,22,4503,5,1,1,1954,1954,2,165000,145336.73356205397
908103260,7,3026,5,2,1,1976,1976,2,165000,138803.99285560002
908103260,7,3026,5,2,1,1976,1976,2,165000,156064.88848950216
908103260,7,3026,5,2,1,1976,1976,2,165000,155043.1893351335
908103260,7,3026,5,2,1,1976,1976,2,165000,170482.4985167122
908103260,7,3026,5,2,1,1976,1976,2,165000,130612.19944631374
908103260,7,3026,5,2,1,1976,1976,2,165000,145336.73356205397
534475170,15,5310,6,2,1,1964,1978,1,165000,138803.99285560002
534475170,15,5310,6,2,1,1964,1978,1,165000,156064.88848950216
534475170,15,5310,6,2,1,1964,1978,1,165000,155043.1893351335
534475170,15,5310,6,2,1,1964,1978,1,165000,170482.4985167122
534475170,15,5310,6,2,1,1964,1978,1,165000,130612.19944631374
534475170,15,5310,6,2,1,1964,1978,1,165000,145336.73356205397
903401070,3,4096,6,2,1,1920,1950,1,165000,138803.99285560002
903401070,3,4096,6,2,1,1920,1950,1,165000,156064.88848950216
903401070,3,4096,6,2,1,1920,1950,1,165000,155043.1893351335
903401070,3,4096,6,2,1,1920,1950,1,165000,170482.4985167122
903401070,3,4096,6,2,1,1920,1950,1,165000,130612.19944631374
903401070,3,4096,6,2,1,1920,1950,1,165000,145336.73356205397
905102010,22,3548,5,2,2,1964,2001,1,165000,138803.99285560002
905102010,22,3548,5,2,2,1964,2001,1,165000,156064.88848950216
905102010,22,3548,5,2,2,1964,2001,1,165000,155043.1893351335
905102010,22,3548,5,2,2,1964,2001,1,165000,170482.4985167122
905102010,22,3548,5,2,2,1964,2001,1,165000,130612.19944631374
905102010,22,3548,5,2,2,1964,2001,1,165000,145336.73356205397
909250150,6,3786,6,1,1,1923,1996,1,165000,138803.99285560002
909250150,6,3786,6,1,1,1923,1996,1,165000,156064.88848950216
909250150,6,3786,6,1,1,1923,1996,1,165000,155043.1893351335
909250150,6,3786,6,1,1,1923,1996,1,165000,170482.4985167122
909250150,6,3786,6,1,1,1923,1996,1,165000,130612.19944631374
909250150,6,3786,6,1,1,1923,1996,1,165000,145336.73356205397
533252020,27,4170,6,2,1,1977,1977,0,165000,138803.99285560002
533252020,27,4170,6,2,1,1977,1977,0,165000,156064.88848950216
533252020,27,4170,6,2,1,1977,1977,0,165000,155043.1893351335
533252020,27,4170,6,2,1,1977,1977,0,165000,170482.4985167122
533252020,27,4170,6,2,1,1977,1977,0,165000,130612.19944631374
533252020,27,4170,6,2,1,1977,1977,0,165000,145336.73356205397
535402100,15,3669,6,1,1,1963,1963,0,165000,138803.99285560002
535402100,15,3669,6,1,1,1963,1963,0,165000,156064.88848950216
535402100,15,3669,6,1,1,1963,1963,0,165000,155043.1893351335
535402100,15,3669,6,1,1,1963,1963,0,165000,170482.4985167122
535402100,15,3669,6,1,1,1963,1963,0,165000,130612.19944631374
535402100,15,3669,6,1,1,1963,1963,0,165000,145336.73356205397
905107220,22,4604,5,2,1,1967,1967,0,165000,138803.99285560002
905107220,22,4604,5,2,1,1967,1967,0,165000,156064.88848950216
905107220,22,4604,5,2,1,1967,1967,0,165000,155043.1893351335
905107220,22,4604,5,2,1,1967,1967,0,165000,170482.4985167122
905107220,22,4604,5,2,1,1967,1967,0,165000,130612.19944631374
905107220,22,4604,5,2,1,1967,1967,0,165000,145336.73356205397
527403040,15,3518,6,2,1,1969,2005,3,156000,140759.86531137343
528290190,8,3644,7,2,2,1999,2000,3,156000,140759.86531137343
534204120,15,3734,5,2,1,1965,1965,1,156000,140759.86531137343
535354260,15,4531,5,1,1,1953,2004,1,156000,140759.86531137343
914452120,14,3182,6,2,1,1978,1978,1,156000,140759.86531137343
535301150,15,3436,6,1,1,1954,2000,0,156000,140759.86531137343
907135230,5,3546,5,2,1,1995,1995,0,156000,140759.86531137343
527405160,15,3252,4,2,1,1970,1970,3,120500,122996.96916070943
527405160,15,3252,4,2,1,1970,1970,3,120500,118145.57352010313
910202100,11,2880,6,1,1,1930,2007,2,120500,122996.96916070943
910202100,11,2880,6,1,1,1930,2007,2,120500,118145.57352010313
910203020,11,3220,5,1,1,1940,1955,2,120500,122996.96916070943
910203020,11,3220,5,1,1,1940,1955,2,120500,118145.57352010313
527425140,15,3120,4,2,1,1971,1971,1,120500,122996.96916070943
527425140,15,3120,4,2,1,1971,1971,1,120500,118145.57352010313
527425060,15,3168,4,2,1,1971,1971,3,97000,95244.84293242794
527451540,2,2745,6,1,1,1972,1972,3,97000,95244.84293242794
923228150,13,3234,4,0,1,1970,2008,3,97000,95244.84293242794
902427045,20,2072,5,1,1,1956,1956,2,97000,95244.84293242794
527450280,2,2721,6,1,1,1973,1973,3,111000,101245.99269122368
902105010,20,3730,5,1,1,1910,2003,2,111000,101245.99269122368
908225240,7,3008,4,1,1,1954,1954,1,111000,101245.99269122368
527451640,2,2721,6,1,1,1972,2007,3,118000,108031.59362885963
527451640,2,2721,6,1,1,1972,2007,3,118000,134096.33769041137
527451640,2,2721,6,1,1,1972,2007,3,118000,108492.33734546603
527451640,2,2721,6,1,1,1972,2007,3,118000,111151.04340283794
534275100,15,2900,5,1,1,1959,1959,3,118000,108031.59362885963
534275100,15,2900,5,1,1,1959,1959,3,118000,134096.33769041137
534275100,15,2900,5,1,1,1959,1959,3,118000,108492.33734546603
534275100,15,2900,5,1,1,1959,1959,3,118000,111151.04340283794
908201040,7,2094,5,0,1,1947,2008,3,118000,108031.59362885963
908201040,7,2094,5,0,1,1947,2008,3,118000,134096.33769041137
908201040,7,2094,5,0,1,1947,2008,3,118000,108492.33734546603
908201040,7,2094,5,0,1,1947,2008,3,118000,111151.04340283794
534452060,3,3350,5,1,1,1939,1950,2,118000,108031.59362885963
534452060,3,3350,5,1,1,1939,1950,2,118000,134096.33769041137
534452060,3,3350,5,1,1,1939,1950,2,118000,108492.33734546603
534452060,3,3350,5,1,1,1939,1950,2,118000,111151.04340283794
902109080,20,3908,4,0,2,1910,1996,2,118000,108031.59362885963
902109080,20,3908,4,0,2,1910,1996,2,118000,134096.33769041137
902109080,20,3908,4,0,2,1910,1996,2,118000,108492.33734546603
902109080,20,3908,4,0,2,1910,1996,2,118000,111151.04340283794
908201120,7,4320,4,0,2,1955,1955,2,118000,108031.59362885963
908201120,7,4320,4,0,2,1955,1955,2,118000,134096.33769041137
908201120,7,4320,4,0,2,1955,1955,2,118000,108492.33734546603
908201120,7,4320,4,0,2,1955,1955,2,118000,111151.04340283794
905475270,21,2991,5,1,1,1958,1958,1,118000,108031.59362885963
905475270,21,2991,5,1,1,1958,1958,1,118000,134096.33769041137
905475270,21,2991,5,1,1,1958,1958,1,118000,108492.33734546603
905475270,21,2991,5,1,1,1958,1958,1,118000,111151.04340283794
527451380,2,3372,6,1,1,1972,1972,0,118000,108031.59362885963
527451380,2,3372,6,1,1,1972,1972,0,118000,134096.33769041137
527451380,2,3372,6,1,1,1972,1972,0,118000,108492.33734546603
527451380,2,3372,6,1,1,1972,1972,0,118000,111151.04340283794
535150240,15,3478,5,1,1,1954,1954,0,118000,108031.59362885963
535150240,15,3478,5,1,1,1954,1954,0,118000,134096.33769041137
535150240,15,3478,5,1,1,1954,1954,0,118000,108492.33734546603
535150240,15,3478,5,1,1,1954,1954,0,118000,111151.04340283794
527455080,16,4207,6,2,2,1978,1978,3,138000,145926.25391873735
527455080,16,4207,6,2,2,1978,1978,3,138000,141066.9793361619
535451250,15,5256,5,1,1,1950,1982,3,138000,145926.25391873735
535451250,15,5256,5,1,1,1950,1982,3,138000,141066.9793361619
535453100,15,3182,5,1,1,1959,1959,3,138000,145926.25391873735
535453100,15,3182,5,1,1,1959,1959,3,138000,141066.9793361619
907135170,5,3450,5,2,1,1994,1995,3,138000,145926.25391873735
907135170,5,3450,5,2,1,1994,1995,3,138000,141066.9793361619
535454150,15,3984,6,2,2,1948,1950,2,138000,145926.25391873735
535454150,15,3984,6,2,2,1948,1950,2,138000,141066.9793361619
903201030,3,3582,5,1,1,1928,1983,2,138000,145926.25391873735
903201030,3,3582,5,1,1,1928,1983,2,138000,141066.9793361619
909275040,6,4589,6,2,1,1923,1950,2,138000,145926.25391873735
909275040,6,4589,6,2,1,1923,1950,2,138000,141066.9793361619
923277040,14,3264,5,2,1,1982,2003,2,138000,145926.25391873735
923277040,14,3264,5,2,1,1982,2003,2,138000,141066.9793361619
535353160,20,4013,4,0,2,1890,2006,1,138000,145926.25391873735
535353160,20,4013,4,0,2,1890,2006,1,138000,141066.9793361619
923230120,14,2388,5,0,1,1971,1971,1,138000,145926.25391873735
923230120,14,2388,5,0,1,1971,1971,1,138000,141066.9793361619
528108010,19,5656,8,3,2,2007,2007,3,256300,270602.8887252588
528108040,19,7609,9,3,2,2009,2009,3,398800,392251.36619769677
528110010,19,7156,1,3,2,2008,2008,3,451950,211981.81661615334
528112040,19,6042,9,3,2,2008,2008,3,360000,308394.38529088226
906378150,5,7314,8,3,2,2006,2007,1,360000,308394.38529088226
528142110,19,6492,9,3,2,2003,2004,0,360000,308394.38529088226
528120170,19,5266,9,3,2,2006,2006,3,300000,272218.0025633554
907255060,5,6065,8,3,2,2002,2003,2,300000,272218.0025633554
914453045,14,6690,7,3,3,1996,1997,2,300000,272218.0025633554
532476080,27,6793,7,2,2,1990,1990,1,300000,272218.0025633554
528118110,19,6172,9,3,2,2005,2006,0,300000,272218.0025633554
528315080,18,6396,8,3,2,2000,2000,0,300000,272218.0025633554
911370530,6,5411,8,2,2,2004,2005,0,300000,272218.0025633554
528138010,19,6240,9,3,2,2008,2008,3,324000,251186.27000484892
533250160,27,5630,8,2,1,1993,1993,2,324000,251186.27000484892
528142040,19,6648,9,3,2,2004,2005,3,350000,343512.38011332485
528142040,19,6648,9,3,2,2004,2005,3,350000,322340.307517359
528346050,18,6932,8,3,2,1998,1998,2,350000,343512.38011332485
528346050,18,6932,8,3,2,1998,1998,2,350000,322340.307517359
528363110,18,7174,8,3,2,1995,1995,2,350000,343512.38011332485
528363110,18,7174,8,3,2,1995,1995,2,350000,322340.307517359
528166150,19,6905,8,3,2,2003,2003,1,350000,343512.38011332485
528166150,19,6905,8,3,2,2003,2003,1,350000,322340.307517359
528358030,18,7519,8,3,2,1995,1995,0,350000,343512.38011332485
528358030,18,7519,8,3,2,1995,1995,0,350000,322340.307517359
528142090,19,6370,8,3,2,2004,2005,3,280000,193704.37938076252
528108160,19,6354,7,3,2,2006,2006,1,280000,193704.37938076252
528186050,19,5295,9,2,2,2005,2005,1,280000,193704.37938076252
528344060,18,5526,8,2,2,1998,1998,0,280000,193704.37938076252
906475200,4,5175,7,2,2,1975,1975,0,280000,193704.37938076252
528142130,19,7344,8,3,2,2003,2004,3,284000,261816.1795280075
528142130,19,7344,8,3,2,2003,2004,3,284000,260828.4038584788
528170070,19,5961,7,3,2,2003,2004,2,284000,261816.1795280075
528170070,19,5961,7,3,2,2003,2004,2,284000,260828.4038584788
528172080,19,5485,8,3,2,2003,2004,2,284000,261816.1795280075
528172080,19,5485,8,3,2,2003,2004,2,284000,260828.4038584788
528166060,19,8144,1,3,2,2003,2003,3,386250,240007.03318160414
528174060,19,4542,6,2,2,2005,2005,3,196000,187336.1055438163
924100040,14,5415,6,2,2,1977,1977,3,196000,187336.1055438163
923229140,14,5184,5,2,1,1977,1994,1,196000,187336.1055438163
907181090,5,4855,7,2,2,1999,1999,0,196000,187336.1055438163
528176030,19,8425,1,3,2,2004,2005,3,552000,252241.68192145508
528180130,19,4902,9,2,2,2008,2008,3,248500,272032.38582661556
906380030,5,5709,8,3,2,2007,2007,2,248500,272032.38582661556
531451290,23,4760,6,2,2,1992,1993,0,248500,272032.38582661556
528220040,8,4117,6,2,2,2005,2006,3,167800,176495.52719617056
528253010,19,4568,7,2,2,2007,2008,3,207500,166342.42831142823
907181120,5,4618,7,2,2,2000,2000,2,207500,166342.42831142823
527182170,25,5947,7,2,2,1984,1984,1,207500,166342.42831142823
527355280,17,5670,6,2,2,1980,1980,0,207500,166342.42831142823
535426195,15,5003,5,1,1,1957,1997,0,207500,166342.42831142823
528290030,8,3532,7,2,2,2004,2004,3,167000,171684.9607305703
534400050,15,5020,6,2,1,1964,1964,3,167000,171684.9607305703
534476150,15,5122,6,2,1,1953,1953,3,167000,171684.9607305703
908102270,7,4938,5,2,1,1964,1999,3,167000,171684.9607305703
526352090,15,4357,7,2,1,1970,1970,1,167000,171684.9607305703
907420110,5,4240,5,2,2,2005,2005,1,167000,171684.9607305703
534403400,15,4414,6,2,1,1964,1964,0,167000,171684.9607305703
535325460,15,5798,7,3,1,1941,1963,0,167000,171684.9607305703
909253080,6,4378,7,1,1,1919,1950,0,167000,171684.9607305703
528292030,8,6459,7,3,2,1999,1999,3,245000,216128.51994636506
528292030,8,6459,7,3,2,1999,1999,3,245000,225966.61892909915
528439060,24,4778,8,2,2,2006,2006,3,245000,216128.51994636506
528439060,24,4778,8,2,2,2006,2006,3,245000,225966.61892909915
528431060,24,5447,8,3,2,2007,2007,2,245000,216128.51994636506
528431060,24,5447,8,3,2,2007,2007,2,245000,225966.61892909915
905352070,4,5050,7,2,2,1979,1979,2,245000,216128.51994636506
905352070,4,5050,7,2,2,1979,1979,2,245000,225966.61892909915
914460110,14,4803,7,2,1,2002,2002,1,245000,216128.51994636506
914460110,14,4803,7,2,1,2002,2002,1,245000,225966.61892909915
528294050,8,3654,7,2,2,1999,1999,3,168000,192215.24931359122
528294050,8,3654,7,2,2,1999,1999,3,168000,180536.20613261836
902330040,20,4824,8,2,1,1882,1986,3,168000,192215.24931359122
902330040,20,4824,8,2,1,1882,1986,3,168000,180536.20613261836
909177120,21,4388,7,1,2,1921,1950,2,168000,192215.24931359122
909177120,21,4388,7,1,2,1921,1950,2,168000,180536.20613261836
527107040,8,4323,6,2,2,1995,1996,1,168000,192215.24931359122
527107040,8,4323,6,2,2,1995,1996,1,168000,180536.20613261836
527165170,8,4579,6,2,2,1993,1994,1,168000,192215.24931359122
527165170,8,4579,6,2,2,1993,1994,1,168000,180536.20613261836
923205025,14,5849,4,4,1,1961,1975,1,168000,192215.24931359122
923205025,14,5849,4,4,1,1961,1975,1,168000,180536.20613261836
905201090,22,4638,5,2,1,1956,1987,0,168000,192215.24931359122
905201090,22,4638,5,2,1,1956,1987,0,168000,180536.20613261836
528315090,18,6838,8,3,2,1999,1999,3,337000,310672.0836821799
528363050,18,6965,8,3,2,1994,1995,3,315000,262618.8533661175
528363050,18,6965,8,3,2,1994,1995,3,315000,248659.6290597316
909475040,6,7084,7,2,2,1971,2009,3,315000,262618.8533661175
909475040,6,7084,7,2,2,1971,2009,3,315000,248659.6290597316
916475040,26,6279,9,3,2,2006,2006,3,315000,262618.8533661175
916475040,26,6279,9,3,2,2006,2006,3,315000,248659.6290597316
528315110,18,7426,8,3,2,1998,1998,2,315000,262618.8533661175
528315110,18,7426,8,3,2,1998,1998,2,315000,248659.6290597316
909281130,6,6747,8,2,2,1932,1994,1,315000,262618.8533661175
909281130,6,6747,8,2,2,1932,1994,1,315000,248659.6290597316
909475230,6,6422,8,2,2,1986,1986,1,315000,262618.8533661175
909475230,6,6422,8,2,2,1986,1986,1,315000,248659.6290597316
528102010,19,6710,9,3,2,2004,2005,0,315000,262618.8533661175
528102010,19,6710,9,3,2,2004,2005,0,315000,248659.6290597316
528366040,18,7588,8,3,2,1993,1993,0,315000,262618.8533661175
528366040,18,7588,8,3,2,1993,1993,0,315000,248659.6290597316
528435030,24,5569,8,3,2,2008,2009,3,287090,269911.20053292695
531363050,23,3474,6,0,1,2004,2004,3,143500,151249.68723421873
535403190,15,3333,6,2,1,1958,2007,3,143500,151249.68723421873
907202130,5,4056,5,1,1,1977,1989,3,143500,151249.68723421873
905107140,22,3758,6,2,1,1977,1977,1,143500,151249.68723421873
531369010,23,4937,7,2,2,2004,2004,3,193000,207975.638734069
531369010,23,4937,7,2,2,2004,2004,3,193000,164774.3256165576
531369010,23,4937,7,2,2,2004,2004,3,193000,207005.3703028785
531369010,23,4937,7,2,2,2004,2004,3,193000,184512.16688914216
909425130,6,5146,6,2,2,1960,1960,3,193000,207975.638734069
909425130,6,5146,6,2,2,1960,1960,3,193000,164774.3256165576
909425130,6,5146,6,2,2,1960,1960,3,193000,207005.3703028785
909425130,6,5146,6,2,2,1960,1960,3,193000,184512.16688914216
528235120,8,4423,6,2,2,2004,2004,2,193000,207975.638734069
528235120,8,4423,6,2,2,2004,2004,2,193000,164774.3256165576
528235120,8,4423,6,2,2,2004,2004,2,193000,207005.3703028785
528235120,8,4423,6,2,2,2004,2004,2,193000,184512.16688914216
531451020,23,5371,6,2,2,1993,1994,2,193000,207975.638734069
531451020,23,5371,6,2,2,1993,1994,2,193000,164774.3256165576
531451020,23,5371,6,2,2,1993,1994,2,193000,207005.3703028785
531451020,23,5371,6,2,2,1993,1994,2,193000,184512.16688914216
907181140,5,5041,7,2,2,1999,1999,2,193000,207975.638734069
907181140,5,5041,7,2,2,1999,1999,2,193000,164774.3256165576
907181140,5,5041,7,2,2,1999,1999,2,193000,207005.3703028785
907181140,5,5041,7,2,2,1999,1999,2,193000,184512.16688914216
907418040,5,4683,7,2,2,2007,2007,2,193000,207975.638734069
907418040,5,4683,7,2,2,2007,2007,2,193000,164774.3256165576
907418040,5,4683,7,2,2,2007,2007,2,193000,207005.3703028785
907418040,5,4683,7,2,2,2007,2007,2,193000,184512.16688914216
907131070,5,4866,7,2,2,1998,1998,0,193000,207975.638734069
907131070,5,4866,7,2,2,1998,1998,0,193000,164774.3256165576
907131070,5,4866,7,2,2,1998,1998,0,193000,207005.3703028785
907131070,5,4866,7,2,2,1998,1998,0,193000,184512.16688914216
531369020,23,5381,8,3,2,2004,2004,3,203000,256493.47630593364
907194160,5,4896,7,2,2,2002,2001,3,203000,256493.47630593364
907275090,5,4990,7,2,2,1996,1996,3,203000,256493.47630593364
528221050,8,4366,6,2,2,2005,2005,1,203000,256493.47630593364
906380120,5,4330,7,2,2,2005,2007,1,203000,256493.47630593364
531371050,23,4131,7,2,2,2003,2003,3,184900,188115.67834411253
902300020,20,5085,8,2,2,1910,1999,1,184900,188115.67834411253
531376050,23,4403,7,2,2,2005,2005,0,184900,188115.67834411253
531382070,23,6152,8,2,2,2005,2006,3,257000,277021.613981439
528431120,24,5914,8,3,3,2007,2007,2,257000,277021.613981439
916326090,26,5604,6,2,2,1958,1995,1,257000,277021.613981439
909426060,6,6140,5,1,2,1950,1963,0,257000,277021.613981439
533253070,9,4162,8,2,1,1981,1981,3,211500,186789.39623434984
534177230,17,4668,8,2,2,2001,2001,3,227000,198880.74484673917
907192090,5,5263,7,2,2,2002,2002,3,227000,198880.74484673917
535126140,15,5560,6,2,2,1966,1999,2,227000,198880.74484673917
528435070,24,5589,8,3,2,2006,2006,1,227000,198880.74484673917
907285010,5,5487,7,3,2,1998,1998,0,227000,198880.74484673917
534278070,15,5080,5,2,2,1956,1956,3,177625,150330.4357674943
534475250,15,5612,6,2,1,1967,1967,3,175000,144172.18274161575
534475250,15,5612,6,2,1,1967,1967,3,175000,199381.69199476493
534475250,15,5612,6,2,1,1967,1967,3,175000,181318.6716563645
905101260,22,3928,5,2,2,1963,1999,3,175000,144172.18274161575
905101260,22,3928,5,2,2,1963,1999,3,175000,199381.69199476493
905101260,22,3928,5,2,2,1963,1999,3,175000,181318.6716563645
916403010,26,4792,6,2,2,1988,1988,3,175000,144172.18274161575
